Name,BLDG_CH,BLDG_NUM,NUM_APTS_C,NUM_FLOORS,Position X,Position Y,Position Z,STREET_COD
Attribute Definition,,,,,179902.8900,654460.1403,59.2900,
Attribute Definition,,,,,179902.8900,654455.8899,59.2900,
Attribute Definition,,,,,179869.2300,654345.8321,62.0600,
Attribute Definition,,,,,179869.2300,654352.6503,62.0600,
Attribute Definition,,,,,179869.2300,654348.3999,62.0600,
Attribute Definition,,,,,179869.2300,654347.1160,62.0600,
Attribute Definition,,,,,179862.9700,654343.9599,62.0600,
Attribute Definition,,,,,179862.9700,654342.6760,62.0600,
Attribute Definition,,,,,179862.9700,654341.3921,62.0600,
Attribute Definition,,,,,179862.9700,654348.2103,62.0600,
Attribute Definition,,,,,179902.8900,654454.6060,59.2900,
Attribute Definition,,,,,179902.8900,654453.3221,59.2900,
2801,,,,,179862.9700,654346.1100,62.0600,
Attribute Definition,,,,,179716.9300,654382.3403,54.7100,
Attribute Definition,,,,,179695.9200,654381.4099,53.8200,
Attribute Definition,,,,,179695.9200,654380.1260,53.8200,
Attribute Definition,,,,,179695.9200,654378.8421,53.8200,
Attribute Definition,,,,,179695.9200,654385.6603,53.8200,
Attribute Definition,,,,,179633.2400,654359.2960,52.1900,
Attribute Definition,,,,,179633.2400,654358.0121,52.1900,
2801,,,,,179695.9200,654383.5600,53.8200,
Attribute Definition,,,,,179690.4200,654367.1621,56.7300,
2801,,,,,179711.9800,654366.3600,54.1000,
Attribute Definition,,,,,179711.9800,654368.4603,54.1000,
Attribute Definition,,,,,179690.4200,654368.4460,56.7300,
2801,,,,,179690.4200,654371.8800,56.7300,
Attribute Definition,,,,,179690.4200,654373.9803,56.7300,
Attribute Definition,,,,,179690.4200,654369.7299,56.7300,
Attribute Definition,,,,,179633.2400,654360.5799,52.1900,
Attribute Definition,,,,,179626.8000,654329.9899,53.9200,
Attribute Definition,,,,,179626.8000,654328.7060,53.9200,
Attribute Definition,,,,,179626.8000,654327.4221,53.9200,
Attribute Definition,,,,,179626.8000,654334.2403,53.9200,
Attribute Definition,,,,,179625.1100,654417.4160,51.3800,
Attribute Definition,,,,,179625.1100,654416.1321,51.3800,
2801,,,,,179626.8000,654332.1400,53.9200,
Attribute Definition,,,,,179635.0500,654317.2621,54.3900,
2801,,,,,179633.2400,654362.7300,52.1900,
Attribute Definition,,,,,179633.2400,654364.8303,52.1900,
Attribute Definition,,,,,179635.0500,654318.5460,54.3900,
2801,,,,,179635.0500,654321.9800,54.3900,
Attribute Definition,,,,,179635.0500,654324.0803,54.3900,
Attribute Definition,,,,,179635.0500,654319.8299,54.3900,
Attribute Definition,,,,,179730.8900,654376.1403,54.9400,
Attribute Definition,,,,,179730.8900,654371.8899,54.9400,
Attribute Definition,,,,,179730.8900,654370.6060,54.9400,
2801,,,,,179730.8900,654374.0400,54.9400,
Attribute Definition,,,,,179715.4300,654369.4399,54.4000,
Attribute Definition,,,,,179715.4300,654368.1560,54.4000,
Attribute Definition,,,,,179715.4300,654366.8721,54.4000,
Attribute Definition,,,,,179722.6800,654371.1460,54.9700,
Attribute Definition,,,,,179722.6800,654369.8621,54.9700,
2801,,,,,179716.9300,654380.2400,54.7100,
Attribute Definition,,,,,179722.6800,654372.4299,54.9700,
Attribute Definition,,,,,179730.8900,654369.3221,54.9400,
2801,,,,,179722.6800,654374.5800,54.9700,
Attribute Definition,,,,,179722.6800,654376.6803,54.9700,
Attribute Definition,,,,,179715.4300,654373.6903,54.4000,
Attribute Definition,,,,,179692.2600,654382.8203,53.8200,
Attribute Definition,,,,,179692.2600,654378.5699,53.8200,
Attribute Definition,,,,,179692.2600,654377.2860,53.8200,
2801,,,,,179692.2600,654380.7200,53.8200,
Attribute Definition,,,,,179711.9800,654364.2099,54.1000,
Attribute Definition,,,,,179711.9800,654362.9260,54.1000,
Attribute Definition,,,,,179711.9800,654361.6421,54.1000,
Attribute Definition,,,,,179728.1000,654367.9760,54.9400,
Attribute Definition,,,,,179728.1000,654366.6921,54.9400,
2801,,,,,179715.4300,654371.5900,54.4000,
Attribute Definition,,,,,179728.1000,654369.2599,54.9400,
Attribute Definition,,,,,179692.2600,654376.0021,53.8200,
2801,,,,,179728.1000,654371.4100,54.9400,
Attribute Definition,,,,,179728.1000,654373.5103,54.9400,
2801,,,,,179749.8700,654404.3200,55.4900,
Attribute Definition,,,,,179841.5700,654438.7421,58.3500,
2801,,,,,179754.6200,654474.3400,56.3400,
Attribute Definition,,,,,179754.6200,654476.4403,56.3400,
Attribute Definition,,,,,179841.5700,654440.0260,58.3500,
2801,,,,,179841.5700,654443.4600,58.3500,
Attribute Definition,,,,,179841.5700,654445.5603,58.3500,
Attribute Definition,,,,,179841.5700,654441.3099,58.3500,
Attribute Definition,,,,,179860.5600,654444.9203,59.8900,
Attribute Definition,,,,,179860.5600,654440.6699,59.8900,
Attribute Definition,,,,,179860.5600,654439.3860,59.8900,
2801,,,,,179860.5600,654442.8200,59.8900,
Attribute Definition,,,,,179754.6200,654472.1899,56.3400,
Attribute Definition,,,,,179754.6200,654470.9060,56.3400,
Attribute Definition,,,,,179754.6200,654469.6221,56.3400,
Attribute Definition,,,,,179855.5900,654440.4221,59.8900,
Attribute Definition,,,,,179773.4300,654466.3721,56.4400,
2801,,,,,179760.4800,654472.9600,56.3400,
Attribute Definition,,,,,179760.4800,654475.0603,56.3400,
Attribute Definition,,,,,179773.4300,654467.6560,56.4400,
2801,,,,,179773.4300,654471.0900,56.4400,
Attribute Definition,,,,,179773.4300,654473.1903,56.4400,
Attribute Definition,,,,,179773.4300,654468.9399,56.4400,
Attribute Definition,,,,,179855.5900,654447.2403,59.8900,
Attribute Definition,,,,,179855.5900,654442.9899,59.8900,
Attribute Definition,,,,,179855.5900,654441.7060,59.8900,
2801,,,,,179855.5900,654445.1400,59.8900,
Attribute Definition,,,,,179760.4800,654470.8099,56.3400,
Attribute Definition,,,,,179760.4800,654469.5260,56.3400,
Attribute Definition,,,,,179760.4800,654468.2421,56.3400,
Attribute Definition,,,,,179870.8100,654298.0560,61.0900,
Attribute Definition,,,,,179870.8100,654296.7721,61.0900,
2801,,,,,179873.0700,654307.9200,61.0000,
Attribute Definition,,,,,179870.8100,654299.3399,61.0900,
Attribute Definition,,,,,179720.7700,654538.0521,56.6400,
2801,,,,,179870.8100,654301.4900,61.0900,
Attribute Definition,,,,,179870.8100,654303.5903,61.0900,
2801,,,,,179940.1300,654532.2100,61.4600,
Attribute Definition,,,,,179940.1300,654534.3103,61.4600,
Attribute Definition,,,,,179940.1300,654530.0599,61.4600,
Attribute Definition,,,,,179873.0700,654303.2021,61.0000,
Attribute Definition,,,,,179873.0700,654310.0203,61.0000,
Attribute Definition,,,,,179873.0700,654305.7699,61.0000,
Attribute Definition,,,,,179873.0700,654304.4860,61.0000,
Attribute Definition,,,,,179720.7700,654539.3360,56.6400,
Attribute Definition,,,,,179904.9200,654408.3860,60.0400,
Attribute Definition,,,,,179904.9200,654407.1021,60.0400,
2801,,,,,179719.9800,654535.8200,56.6400,
Attribute Definition,,,,,179904.9200,654409.6699,60.0400,
Attribute Definition,,,,,179860.5600,654438.1021,59.8900,
2801,,,,,179904.9200,654411.8200,60.0400,
Attribute Definition,,,,,179904.9200,654413.9203,60.0400,
2801,,,,,179720.7700,654542.7700,56.6400,
Attribute Definition,,,,,179720.7700,654544.8703,56.6400,
Attribute Definition,,,,,179720.7700,654540.6199,56.6400,
Attribute Definition,,,,,179719.9800,654531.1021,56.6400,
Attribute Definition,,,,,179719.9800,654537.9203,56.6400,
Attribute Definition,,,,,179719.9800,654533.6699,56.6400,
Attribute Definition,,,,,179719.9800,654532.3860,56.6400,
Attribute Definition,,,,,179726.0200,654652.4821,58.1800,
2801,,,,,179690.8800,654591.6500,56.8700,
Attribute Definition,,,,,179690.8800,654593.7503,56.8700,
Attribute Definition,,,,,179690.8800,654589.4999,56.8700,
Attribute Definition,,,,,179706.5200,654599.7621,57.1800,
Attribute Definition,,,,,179706.5200,654606.5803,57.1800,
Attribute Definition,,,,,179706.5200,654602.3299,57.1800,
Attribute Definition,,,,,179706.5200,654601.0460,57.1800,
Attribute Definition,,,,,179694.5500,654599.9399,56.9000,
Attribute Definition,,,,,179694.5500,654598.6560,56.9000,
Attribute Definition,,,,,179694.5500,654597.3721,56.9000,
Attribute Definition,,,,,179694.5500,654604.1903,56.9000,
Attribute Definition,,,,,179690.8800,654588.2160,56.8700,
Attribute Definition,,,,,179690.8800,654586.9321,56.8700,
2801,,,,,179694.5500,654602.0900,56.9000,
2801,,,,,179706.5200,654604.4800,57.1800,
2801,,,,,179713.5300,654648.3600,58.3800,
Attribute Definition,,,,,179713.5300,654650.4603,58.3800,
Attribute Definition,,,,,179713.5300,654646.2099,58.3800,
Attribute Definition,,,,,179700.0700,654599.5721,56.9200,
Attribute Definition,,,,,179700.0700,654606.3903,56.9200,
Attribute Definition,,,,,179700.0700,654602.1399,56.9200,
Attribute Definition,,,,,179700.0700,654600.8560,56.9200,
Attribute Definition,,,,,179712.5200,654605.9799,56.7300,
Attribute Definition,,,,,179712.5200,654604.6960,56.7300,
Attribute Definition,,,,,179712.5200,654603.4121,56.7300,
Attribute Definition,,,,,179712.5200,654610.2303,56.7300,
Attribute Definition,,,,,179713.5300,654644.9260,58.3800,
Attribute Definition,,,,,179713.5300,654643.6421,58.3800,
2801,,,,,179712.5200,654608.1300,56.7300,
Attribute Definition,,,,,179797.4700,654552.5421,57.3400,
2801,,,,,179759.0900,654566.8700,58.4200,
Attribute Definition,,,,,179759.0900,654568.9703,58.4200,
Attribute Definition,,,,,179797.4700,654553.8260,57.3400,
2801,,,,,179797.4700,654557.2600,57.3400,
Attribute Definition,,,,,179797.4700,654559.3603,57.3400,
Attribute Definition,,,,,179797.4700,654555.1099,57.3400,
Attribute Definition,,,,,179726.0200,654659.3003,58.1800,
Attribute Definition,,,,,179726.0200,654655.0499,58.1800,
Attribute Definition,,,,,179726.0200,654653.7660,58.1800,
2801,,,,,179726.0200,654657.2000,58.1800,
Attribute Definition,,,,,179759.0900,654564.7199,58.4200,
Attribute Definition,,,,,179759.0900,654563.4360,58.4200,
Attribute Definition,,,,,179759.0900,654562.1521,58.4200,
Attribute Definition,,,,,179764.5400,654564.0621,58.4300,
Attribute Definition,,,,,179687.5000,654541.2821,56.2400,
2801,,,,,179768.0900,654476.3100,56.3100,
Attribute Definition,,,,,179768.0900,654478.4103,56.3100,
Attribute Definition,,,,,179687.5000,654542.5660,56.2400,
2801,,,,,179687.5000,654546.0000,56.2400,
Attribute Definition,,,,,179687.5000,654548.1003,56.2400,
Attribute Definition,,,,,179687.5000,654543.8499,56.2400,
Attribute Definition,,,,,179764.5400,654570.8803,58.4300,
Attribute Definition,,,,,179764.5400,654566.6299,58.4300,
Attribute Definition,,,,,179764.5400,654565.3460,58.4300,
2801,,,,,179764.5400,654568.7800,58.4300,
Attribute Definition,,,,,179768.0900,654474.1599,56.3100,
Attribute Definition,,,,,179768.0900,654472.8760,56.3100,
Attribute Definition,,,,,179768.0900,654471.5921,56.3100,
Attribute Definition,,,,,179780.9400,654307.3203,57.3100,
Attribute Definition,,,,,179780.9400,654303.0699,57.3100,
Attribute Definition,,,,,179780.9400,654301.7860,57.3100,
2801,,,,,179780.9400,654305.2200,57.3100,
Attribute Definition,,,,,179804.2300,654300.1199,58.4500,
Attribute Definition,,,,,179804.2300,654298.8360,58.4500,
Attribute Definition,,,,,179804.2300,654297.5521,58.4500,
Attribute Definition,,,,,179767.9500,654322.3260,56.7900,
Attribute Definition,,,,,179767.9500,654321.0421,56.7900,
2801,,,,,179771.3900,654319.3300,57.5100,
Attribute Definition,,,,,179767.9500,654323.6099,56.7900,
Attribute Definition,,,,,179780.9400,654300.5021,57.3100,
2801,,,,,179767.9500,654325.7600,56.7900,
Attribute Definition,,,,,179767.9500,654327.8603,56.7900,
Attribute Definition,,,,,179804.2300,654304.3703,58.4500,
Attribute Definition,,,,,179821.1400,654336.8803,57.8000,
Attribute Definition,,,,,179821.1400,654332.6299,57.8000,
Attribute Definition,,,,,179821.1400,654331.3460,57.8000,
2801,,,,,179821.1400,654334.7800,57.8000,
Attribute Definition,,,,,179815.4000,654315.1599,58.3500,
Attribute Definition,,,,,179815.4000,654313.8760,58.3500,
Attribute Definition,,,,,179815.4000,654312.5921,58.3500,
Attribute Definition,,,,,179802.7300,654292.7160,58.6300,
Attribute Definition,,,,,179802.7300,654291.4321,58.6300,
2801,,,,,179804.2300,654302.2700,58.4500,
Attribute Definition,,,,,179802.7300,654293.9999,58.6300,
Attribute Definition,,,,,179821.1400,654330.0621,57.8000,
2801,,,,,179802.7300,654296.1500,58.6300,
Attribute Definition,,,,,179802.7300,654298.2503,58.6300,
2801,,,,,179678.1300,654295.9700,54.3200,
Attribute Definition,,,,,179678.1300,654298.0703,54.3200,
Attribute Definition,,,,,179678.1300,654293.8199,54.3200,
Attribute Definition,,,,,179690.2600,654320.4921,55.0400,
Attribute Definition,,,,,179690.2600,654327.3103,55.0400,
Attribute Definition,,,,,179690.2600,654323.0599,55.0400,
Attribute Definition,,,,,179690.2600,654321.7760,55.0400,
Attribute Definition,,,,,179770.4400,654404.2399,55.6700,
Attribute Definition,,,,,179770.4400,654402.9560,55.6700,
Attribute Definition,,,,,179770.4400,654401.6721,55.6700,
Attribute Definition,,,,,179770.4400,654408.4903,55.6700,
Attribute Definition,,,,,179678.1300,654292.5360,54.3200,
Attribute Definition,,,,,179678.1300,654291.2521,54.3200,
2801,,,,,179770.4400,654406.3900,55.6700,
2801,,,,,179690.2600,654325.2100,55.0400,
2801,,,,,179776.8100,654310.7600,58.3900,
Attribute Definition,,,,,179776.8100,654312.8603,58.3900,
Attribute Definition,,,,,179776.8100,654308.6099,58.3900,
Attribute Definition,,,,,179771.3900,654314.6121,57.5100,
Attribute Definition,,,,,179771.3900,654321.4303,57.5100,
Attribute Definition,,,,,179771.3900,654317.1799,57.5100,
Attribute Definition,,,,,179771.3900,654315.8960,57.5100,
Attribute Definition,,,,,179779.1800,654310.6999,58.3900,
Attribute Definition,,,,,179779.1800,654309.4160,58.3900,
Attribute Definition,,,,,179779.1800,654308.1321,58.3900,
Attribute Definition,,,,,179779.1800,654314.9503,58.3900,
Attribute Definition,,,,,179776.8100,654307.3260,58.3900,
Attribute Definition,,,,,179776.8100,654306.0421,58.3900,
2801,,,,,179779.1800,654312.8500,58.3900,
Attribute Definition,,,,,179815.4000,654319.4103,58.3500,
Attribute Definition,,,,,179671.5100,654328.3399,53.8300,
Attribute Definition,,,,,179671.5100,654327.0560,53.8300,
Attribute Definition,,,,,179671.5100,654325.7721,53.8300,
Attribute Definition,,,,,179671.5100,654332.5903,53.8300,
Attribute Definition,,,,,179671.9100,654335.0860,53.9900,
Attribute Definition,,,,,179671.9100,654333.8021,53.9900,
2801,,,,,179671.5100,654330.4900,53.8300,
Attribute Definition,,,,,179638.7900,654368.2721,52.6400,
2801,,,,,179628.0000,654325.4100,52.8200,
Attribute Definition,,,,,179628.0000,654327.5103,52.8200,
Attribute Definition,,,,,179638.7900,654369.5560,52.6400,
2801,,,,,179638.7900,654372.9900,52.6400,
Attribute Definition,,,,,179638.7900,654375.0903,52.6400,
Attribute Definition,,,,,179638.7900,654370.8399,52.6400,
Attribute Definition,,,,,179671.9100,654336.3699,53.9900,
Attribute Definition,,,,,179943.3300,654542.6099,61.4600,
Attribute Definition,,,,,179943.3300,654541.3260,61.4600,
Attribute Definition,,,,,179943.3300,654540.0421,61.4600,
Attribute Definition,,,,,179943.3300,654546.8603,61.4600,
Attribute Definition,,,,,179940.1300,654528.7760,61.4600,
Attribute Definition,,,,,179940.1300,654527.4921,61.4600,
2801,,,,,179943.3300,654544.7600,61.4600,
Attribute Definition,,,,,179743.1500,654443.0521,54.9700,
2801,,,,,179671.9100,654338.5200,53.9900,
Attribute Definition,,,,,179671.9100,654340.6203,53.9900,
Attribute Definition,,,,,179743.1500,654444.3360,54.9700,
2801,,,,,179743.1500,654447.7700,54.9700,
Attribute Definition,,,,,179743.1500,654449.8703,54.9700,
Attribute Definition,,,,,179743.1500,654445.6199,54.9700,
Attribute Definition,,,,,179697.2700,654330.5003,54.3400,
Attribute Definition,,,,,179697.2700,654326.2499,54.3400,
Attribute Definition,,,,,179697.2700,654324.9660,54.3400,
2801,,,,,179697.2700,654328.4000,54.3400,
Attribute Definition,,,,,179669.4400,654299.7599,53.6700,
Attribute Definition,,,,,179669.4400,654298.4760,53.6700,
Attribute Definition,,,,,179669.4400,654297.1921,53.6700,
Attribute Definition,,,,,179854.4600,654359.2960,60.9900,
Attribute Definition,,,,,179854.4600,654358.0121,60.9900,
2801,,,,,179815.4000,654317.3100,58.3500,
Attribute Definition,,,,,179854.4600,654360.5799,60.9900,
Attribute Definition,,,,,179697.2700,654323.6821,54.3400,
2801,,,,,179854.4600,654362.7300,60.9900,
Attribute Definition,,,,,179854.4600,654364.8303,60.9900,
Attribute Definition,,,,,179669.4400,654304.0103,53.6700,
Attribute Definition,,,,,179642.3800,654311.7603,52.2300,
Attribute Definition,,,,,179642.3800,654307.5099,52.2300,
Attribute Definition,,,,,179642.3800,654306.2260,52.2300,
2801,,,,,179642.3800,654309.6600,52.2300,
Attribute Definition,,,,,179628.0000,654323.2599,52.8200,
Attribute Definition,,,,,179628.0000,654321.9760,52.8200,
Attribute Definition,,,,,179628.0000,654320.6921,52.8200,
Attribute Definition,,,,,179689.0100,654332.2560,54.0100,
Attribute Definition,,,,,179689.0100,654330.9721,54.0100,
2801,,,,,179669.4400,654301.9100,53.6700,
Attribute Definition,,,,,179689.0100,654333.5399,54.0100,
Attribute Definition,,,,,179642.3800,654304.9421,52.2300,
2801,,,,,179689.0100,654335.6900,54.0100,
Attribute Definition,,,,,179689.0100,654337.7903,54.0100,
Attribute Definition,,,,,179885.3400,654543.5060,60.5800,
Attribute Definition,,,,,179885.3400,654542.2221,60.5800,
2801,,,,,179879.0100,654542.3600,59.9600,
Attribute Definition,,,,,179885.3400,654544.7899,60.5800,
Attribute Definition,,,,,179884.8700,654529.2021,60.4500,
2801,,,,,179885.3400,654546.9400,60.5800,
Attribute Definition,,,,,179885.3400,654549.0403,60.5800,
2801,,,,,179892.7900,654549.3900,59.8500,
Attribute Definition,,,,,179892.7900,654551.4903,59.8500,
Attribute Definition,,,,,179892.7900,654547.2399,59.8500,
Attribute Definition,,,,,179879.0100,654537.6421,59.9600,
Attribute Definition,,,,,179879.0100,654544.4603,59.9600,
Attribute Definition,,,,,179879.0100,654540.2099,59.9600,
Attribute Definition,,,,,179879.0100,654538.9260,59.9600,
Attribute Definition,,,,,179884.8700,654530.4860,60.4500,
Attribute Definition,,,,,179879.8200,654526.4260,60.4700,
Attribute Definition,,,,,179879.8200,654525.1421,60.4700,
2801,,,,,179839.7800,654538.7000,58.4900,
Attribute Definition,,,,,179879.8200,654527.7099,60.4700,
Attribute Definition,,,,,179877.5700,654527.5321,60.4700,
2801,,,,,179879.8200,654529.8600,60.4700,
Attribute Definition,,,,,179879.8200,654531.9603,60.4700,
2801,,,,,179884.8700,654533.9200,60.4500,
Attribute Definition,,,,,179884.8700,654536.0203,60.4500,
Attribute Definition,,,,,179884.8700,654531.7699,60.4500,
Attribute Definition,,,,,179839.7800,654533.9821,58.4900,
Attribute Definition,,,,,179839.7800,654540.8003,58.4900,
Attribute Definition,,,,,179839.7800,654536.5499,58.4900,
Attribute Definition,,,,,179839.7800,654535.2660,58.4900,
Attribute Definition,,,,,179859.3100,654515.0899,59.6500,
Attribute Definition,,,,,179859.3100,654513.8060,59.6500,
Attribute Definition,,,,,179859.3100,654512.5221,59.6500,
Attribute Definition,,,,,179859.3100,654519.3403,59.6500,
Attribute Definition,,,,,179783.4800,654530.3560,56.5300,
Attribute Definition,,,,,179783.4800,654529.0721,56.5300,
2801,,,,,179859.3100,654517.2400,59.6500,
Attribute Definition,,,,,179783.0700,654522.9521,56.8700,
2801,,,,,179795.8900,654603.2400,57.0800,
Attribute Definition,,,,,179795.8900,654605.3403,57.0800,
Attribute Definition,,,,,179783.0700,654524.2360,56.8700,
2801,,,,,179783.0700,654527.6700,56.8700,
Attribute Definition,,,,,179783.0700,654529.7703,56.8700,
Attribute Definition,,,,,179783.0700,654525.5199,56.8700,
Attribute Definition,,,,,179783.4800,654531.6399,56.5300,
Attribute Definition,,,,,179867.1400,654543.8799,59.4400,
Attribute Definition,,,,,179867.1400,654542.5960,59.4400,
Attribute Definition,,,,,179867.1400,654541.3121,59.4400,
Attribute Definition,,,,,179867.1400,654548.1303,59.4400,
Attribute Definition,,,,,179892.7900,654545.9560,59.8500,
Attribute Definition,,,,,179892.7900,654544.6721,59.8500,
2801,,,,,179867.1400,654546.0300,59.4400,
Attribute Definition,,,,,179859.0800,654518.5221,59.6500,
2801,,,,,179783.4800,654533.7900,56.5300,
Attribute Definition,,,,,179783.4800,654535.8903,56.5300,
Attribute Definition,,,,,179859.0800,654519.8060,59.6500,
2801,,,,,179859.0800,654523.2400,59.6500,
Attribute Definition,,,,,179859.0800,654525.3403,59.6500,
Attribute Definition,,,,,179859.0800,654521.0899,59.6500,
Attribute Definition,,,,,179877.5700,654528.8160,60.4700,
Attribute Definition,,,,,179795.6800,654527.4421,57.2500,
2801,,,,,179831.0500,654513.2600,56.9100,
Attribute Definition,,,,,179831.0500,654515.3603,56.9100,
Attribute Definition,,,,,179795.6800,654528.7260,57.2500,
2801,,,,,179795.6800,654532.1600,57.2500,
Attribute Definition,,,,,179795.6800,654534.2603,57.2500,
Attribute Definition,,,,,179795.6800,654530.0099,57.2500,
Attribute Definition,,,,,179826.6500,654546.2003,57.6000,
Attribute Definition,,,,,179826.6500,654541.9499,57.6000,
Attribute Definition,,,,,179826.6500,654540.6660,57.6000,
2801,,,,,179826.6500,654544.1000,57.6000,
Attribute Definition,,,,,179831.0500,654511.1099,56.9100,
Attribute Definition,,,,,179831.0500,654509.8260,56.9100,
Attribute Definition,,,,,179831.0500,654508.5421,56.9100,
Attribute Definition,,,,,179799.9700,654534.4221,57.3800,
Attribute Definition,,,,,179809.8200,654539.2821,56.8600,
2801,,,,,179810.1000,654526.8500,57.4000,
Attribute Definition,,,,,179810.1000,654528.9503,57.4000,
Attribute Definition,,,,,179809.8200,654540.5660,56.8600,
2801,,,,,179809.8200,654544.0000,56.8600,
Attribute Definition,,,,,179809.8200,654546.1003,56.8600,
Attribute Definition,,,,,179809.8200,654541.8499,56.8600,
Attribute Definition,,,,,179799.9700,654541.2403,57.3800,
Attribute Definition,,,,,179799.9700,654536.9899,57.3800,
Attribute Definition,,,,,179799.9700,654535.7060,57.3800,
2801,,,,,179799.9700,654539.1400,57.3800,
Attribute Definition,,,,,179810.1000,654524.6999,57.4000,
Attribute Definition,,,,,179810.1000,654523.4160,57.4000,
Attribute Definition,,,,,179810.1000,654522.1321,57.4000,
Attribute Definition,,,,,179875.7100,654534.4460,60.2400,
Attribute Definition,,,,,179875.7100,654533.1621,60.2400,
